"CustomerId","Name","Pays","Sexe","Age","Nombre de projet","Num_compte","Solde","Age_compte","CreditScore","Id","Original Principal Amount","Cancelled Amount","Due to the banque","Credit Status","Numero_statut","IsActiveMember","EstimatedSalary","HasCrCard","Exited"
"15660866","Chimaobim","France","Female","29","2","3103","0","3","640","3103","102000000.0","99085.05","0.0","Repaid","3103","0","2743.69","1","0"
"15766609","Jowers","France","Female","47","2","3104","0","10","655","3104","4400000.0","0.0","0.0","Repaid","3104","0","167778.62","1","0"
"15654230","Miller","Germany","Male","31","1","3105","145537.21","5","526","3105","2400000.0","0.0","0.0","Repaid","3105","0","132404.64","1","0"
"15794566","Kirsova","France","Female","28","2","3106","0","4","678","3106","35000000.0","303831.01","31126993.91","Disbursed","3106","1","144423.17","1","1"
"15800890","T'ien","France","Female","45","2","3107","0","6","554","3107","122000000.0","0.0","109106837.8","Disbursed","3107","1","181204.5","1","0"
"15697424","Ku","Spain","Female","30","1","3108","119370.11","2","597","3108","56000000.0","126516.48","0.0","Repaid","3108","1","182726.22","1","1"
"15724536","Chin","Spain","Female","28","2","3109","0","1","560","3109","40000000.0","14463459.01","22310259.61","Disbursed","3109","1","120880.72","1","0"
"15735878","Law","Germany","Female","47","1","3110","134381.52","10","850","3110","100000000.0","0.0","0.0","Repaid","3110","0","26812.89","0","1"
"15707596","Chung","Germany","Female","74","2","3111","114888.74","8","546","3111","11600000.0","5206532.88","5358542.18","Disbursed","3111","1","66732.63","1","1"
"15657163","Cockrum","Germany","Male","42","2","3112","149332.48","1","623","3112","18500000.0","1272906.42","14624541.91","Disbursed","3112","0","100834.22","1","0"
"15622478","Greaves","France","Female","40","3","3113","105061.74","7","698","3113","5000000.0","728.4","4432846.41","Disbursed","3113","0","107815.31","1","1"
"15779529","Grant","France","Male","32","2","3114","0","7","620","3114","63000000.0","19567366.42","37780337.36","Disbursed","3114","1","34665.79","1","0"
"15636023","O'Donnell","France","Female","40","1","3115","0","10","619","3115","7900000.0","629253.95","6289965.85","Disbursed","3115","1","147093.84","1","1"
"15582066","Maclean","France","Male","21","1","3116","0","4","561","3116","11400000.0","130323.21","10183603.95","Disbursed","3116","1","36942.35","1","0"
"15666675","Hsieh","France","Female","39","1","3117","155062.8","7","753","3117","120000000.0","4441.27","102578236.7","Disbursed","3117","1","16460.77","1","0"
"15732987","Hs?","Spain","Male","43","1","3118","88798.34","3","721","3118","15000000.0","15000000.0","0.0","Cancelled","3118","0","45610.63","0","0"
"15789432","Mazzanti","France","Male","33","2","3119","0","6","451","3119","10427023.78","1731269.98","7883680.81","Disbursed","3119","0","184954.11","1","0"
"15663161","Chiu","Germany","Female","51","1","3120","143139.87","5","680","3120","94572976.22","0.0","0.0","Repaid","3120","0","47795.43","0","1"
"15694879","Reeves","Spain","Female","23","2","3121","0","7","590","3121","20000000.0","25476.19","17189298.27","Disbursed","3121","0","196789.9","1","0"
"15593715","Castiglione","Germany","Male","27","1","3122","107027.52","3","634","3122","15000000.0","105412.37","14070042.37","Disbursed","3122","0","173425.68","1","0"
"15575002","Ferguson","France","Male","29","1","3123","140720.93","4","676","3123","2437737.65","1023.44","2182834.81","Disbursed","3123","0","36221.18","1","0"
"15622171","Nnamdi","France","Male","30","2","3124","80964.57","8","642","3124","58262262.35","0.0","0.0","Repaid","3124","0","174738.2","1","0"
"15795224","Wu","France","Male","39","1","3125","178585.46","6","760","3125","90000000.0","0.0","71104608.0","Disbursed","3125","0","67131.3","1","1"
"15685346","Chu","Spain","Female","26","1","3126","135889.13","4","736","3126","25000000.0","7286.16","0.0","Repaid","3126","1","165692.03","1","0"
"15691808","King","France","Male","43","1","3127","134919.85","7","656","3127","5407817.19","5407817.19","0.0","Cancelled","3127","0","194691.95","1","0"
"15721007","Charlton","Germany","Male","33","1","3128","115130.34","8","776","3128","21092182.81","23999.05","0.0","Repaid","3128","0","129525.5","0","1"
"15794253","Marsh","Spain","Female","34","2","3129","138190.13","6","832","3129","12600000.0","108618.16","0.0","Repaid","3129","1","146511.2","0","0"
"15694453","Walker","Germany","Male","37","2","3130","131519.49","9","631","3130","12200000.0","91922.96","0.01","Repaid","3130","1","51752.18","1","0"
"15813113","Chang","Spain","Female","56","1","3131","0","5","795","3131","499308.68","42536.8","418823.86","Disbursed","3131","0","35418.69","1","1"
"15614187","Pottinger","Germany","Female","39","2","3132","126935.98","3","648","3132","7500000.0","2577946.59","5525190.4","Disbursed","3132","1","57995.74","0","0"
"15619407","Buckley","France","Male","39","1","3133","133707.09","4","615","3133","3662782.66","212513.62","3863881.77","Disbursed","3133","1","108152.75","1","0"
"15646227","Folliero","France","Female","27","1","3134","97893.2","1","682","3134","22500691.32","0.0","0.0","Repaid","3134","0","166144.98","1","0"
"15660541","Olisanugo","France","Male","34","1","3135","127900.03","5","694","3135","6337217.34","0.0","0.0","Repaid","3135","0","101737.8","1","0"
"15753874","Kent","France","Male","37","1","3136","143835.47","10","694","3136","425200000.0","0.0","369180187.2","Disbursed","3136","1","33326.71","0","0"
"15617877","Jessop","France","Male","44","2","3137","0","0","607","3137","5129417.18","742885.22","3935814.8","Disbursed","3137","1","81140.09","1","0"
"15772073","Hodge","France","Male","48","1","3138","0","10","664","3138","21320582.82","0.0","0.0","Repaid","3138","0","140173.17","1","1"
"15701537","Ignatiev","France","Male","60","1","3139","0","2","756","3139","25000000.0","71647.43","22363989.67","Disbursed","3139","1","166513.49","1","1"
"15736228","Chambers","France","Female","40","1","3140","129596.77","3","645","3140","4075334.08","1023377.92","2746395.86","Disbursed","3140","1","103232.6","1","0"
"15780572","Mansom","Spain","Male","30","2","3141","0","4","653","3141","13224665.92","0.0","0.0","Repaid","3141","0","120736.04","1","0"
"15769596","Yen","Germany","Female","24","2","3142","110407.44","2","710","3142","77000000.0","19462536.51","52108123.99","Disbursed","3142","0","15832.43","0","1"
"15586996","Azikiwe","France","Female","76","2","3143","0","7","697","3143","64100000.0","787243.32","57336655.08","Disbursed","3143","1","188772.45","0","0"
"15722061","Allen","Germany","Female","41","2","3144","142015.76","8","619","3144","12600000.0","1636565.46","0.0","Repaid","3144","0","114323.66","1","0"
"15638003","Komarova","Spain","Male","55","1","3145","81370.07","1","648","3145","26700000.0","8701726.2","15697849.13","Disbursed","3145","1","181534.04","0","0"
"15775590","Mackay","Germany","Female","48","1","3146","69329.47","2","482","3146","90000000.0","45000000.0","40766663.4","Disbursed","3146","0","102640.52","0","1"
"15730688","Yu","France","Female","28","2","3147","116755.5","8","548","3147","36800000.0","0.0","32323065.6","Disbursed","3147","1","158585.17","1","1"
"15753102","Curtis","Spain","Male","44","1","3148","83870.33","6","752","3148","26600000.0","26600000.0","0.0","Cancelled","3148","0","178722.24","1","0"
"15810075","Fang","France","Female","39","2","3149","130694.89","6","648","3149","17500000.0","17500000.0","0.0","Terminated","3149","1","153955.38","1","1"
"15723373","Page","Spain","Female","34","1","3150","117451.47","8","643","3150","50000000.0","317943.85","0.0","Repaid","3150","0","65374.86","1","0"
"15795298","Olisaemeka","Germany","Female","35","2","3151","206868.78","9","573","3151","20000000.0","0.0","16406985.6","Disbursed","3151","1","102986.15","0","0"
"15584320","Brennan","France","Female","39","1","3152","111695.62","3","686","3152","20000000.0","168257.09","0.0","Repaid","3152","0","136643.84","0","0"
"15724161","Sutton","France","Female","40","4","3153","137285.26","9","644","3153","600.0","0.0","0.0","Repaid","3153","0","77063.63","1","1"
"15750056","Hyde","France","Female","29","1","3154","149218.39","6","702","3154","400.0","0.0","0.0","Repaid","3154","1","9633.01","1","0"
"15609637","Nkemakolam","France","Male","51","2","3155","0","7","652","3155","136.99","0.0","0.0","Repaid","3155","1","43496.36","0","0"
"15794493","Chimaijem","Spain","Male","32","2","3156","0","7","641","3156","137.0","0.0","0.0","Repaid","3156","1","24267.28","1","0"
"15569641","Sung","Germany","Female","41","1","3157","130701.29","8","692","3157","25000000.0","117304.94","22848271.13","Disbursed","3157","0","59354.24","1","1"
"15815236","Chiganu","Spain","Male","34","2","3158","0","5","574","3158","16900000.0","913369.47","14127144.42","Disbursed","3158","0","28269.86","0","0"
"15811177","Beneventi","France","Female","31","1","3159","167949.48","3","643","3159","45000000.0","0.0","38888928.0","Disbursed","3159","0","143162.34","1","0"
"15680587","Esposito","France","Male","23","1","3160","131254.81","4","834","3160","3400000.0","656330.89","2414009.28","Disbursed","3160","0","20199.3","1","0"
"15672821","Owen","France","Male","28","2","3161","0","5","591","3161","25000000.0","0.0","20019744.0","Disbursed","3161","1","48606.92","1","0"
"15767681","Smalley","Spain","Male","34","2","3162","0","9","470","3162","40000000.0","14660083.83","4207776.13","Disbursed","3162","1","89013.67","0","0"
"15600379","Hsiung","Spain","Male","34","1","3163","86656.13","7","608","3163","0.0","0.0","0.0","Repaid","3163","1","59890.29","0","0"
"15801336","Ch'ang","Germany","Female","37","1","3164","114737.26","8","649","3164","60000000.0","0.0","0.0","Repaid","3164","1","106655.88","1","1"
"15721592","Barton","France","Female","38","2","3165","0","5","665","3165","25400000.0","0.0","0.0","Repaid","3165","0","156439.56","1","0"
"15581282","Lucchese","France","Female","39","1","3166","0","6","651","3166","1781389.57","21677.47","1304110.38","Disbursed","3166","0","24176.44","1","0"
"15746203","Hsia","Germany","Male","62","1","3167","119817.33","4","555","3167","33218610.43","0.0","0.0","Repaid","3167","1","43507.1","0","1"
"15583137","Pope","France","Female","48","2","3168","130806.99","7","637","3168","5000000.0","158957.21","4223851.42","Disbursed","3168","1","132005.85","1","1"
"15680752","Horrocks","France","Female","49","1","3169","0","0","675","3169","5000000.0","0.0","4362540.0","Disbursed","3169","1","80496.71","1","1"
"15688172","Tai","Spain","Male","40","2","3170","0","5","677","3170","20000000.0","0.0","16406985.6","Disbursed","3170","0","88947.56","1","0"
"15791373","Chikezie","Germany","Female","35","1","3171","80931.75","2","850","3171","1179570.72","531631.92","585874.59","Disbursed","3171","0","12639.67","0","1"
"15589449","Frye","France","Female","56","3","3172","0","3","815","3172","29920429.28","0.0","0.0","Repaid","3172","1","94248.16","1","1"
"15692819","Toscani","Germany","Male","32","1","3173","132178.67","1","665","3173","2605243.13","677369.25","1753869.99","Disbursed","3173","0","11865.76","0","0"
"15727467","Mellor","France","Female","27","2","3174","0","3","485","3174","23694756.87","0.0","0.0","Repaid","3174","0","141449.86","1","0"
"15734312","Kang","Spain","Male","43","2","3175","0","6","577","3175","56000000.0","33778201.53","19335465.23","Disbursed","3175","1","149457.81","1","0"
"15764604","Sutherland","France","Female","35","3","3176","164769.02","7","586","3176","15000000.0","595.47","13087118.62","Disbursed","3176","0","119814.25","1","1"
"15613014","Hs?","Germany","Male","29","2","3177","107233.85","1","722","3177","35600000.0","235147.69","30831354.93","Disbursed","3177","0","24924.92","1","0"
"15759684","Ting","France","Female","27","2","3178","176227.07","7","528","3178","10000000.0","181951.36","8566347.28","Disbursed","3178","1","139481.53","0","0"
"15609669","Chuang","France","Female","39","2","3179","109949.39","4","542","3179","7500000.0","212622.95","6418869.07","Disbursed","3179","1","41268.65","1","0"
"15685536","Chu","France","Female","34","2","3180","0","5","552","3180","7500000.0","180597.03","6447075.68","Disbursed","3180","1","1351.41","1","0"
"15750447","Ozoemena","France","Female","60","1","3181","117738.81","10","678","3181","12800000.0","4199925.31","7797397.93","Disbursed","3181","0","147489.76","1","1"
"15663249","Howells","Spain","Female","37","1","3182","133292.45","9","575","3182","188886.62","0.0","170704.55","Disbursed","3182","0","111175.09","1","0"
"15638646","Lucchese","France","Female","43","1","3183","160474.59","1","669","3183","1411794.54","0.0","1663338.8","Disbursed","3183","1","95963.14","1","0"
"15734161","Nnonso","France","Male","43","2","3184","0","6","636","3184","3500000.0","0.0","3681792.0","Disbursed","3184","0","43128.95","1","0"
"15631070","Gerasimova","Germany","Male","55","1","3185","154393.43","9","667","3185","9911113.38","0.0","0.0","Repaid","3185","1","137674.96","1","1"
"15761950","Woronoff","Germany","Female","45","1","3186","110827.49","9","652","3186","3588205.46","0.0","0.0","Repaid","3186","1","153383.54","1","1"
"15649668","Wilhelm","Germany","Female","36","2","3187","145750.45","10","637","3187","673.03","673.03","0.0","Cancelled","3187","1","96660.76","1","0"
"15713912","Nebechukwu","Spain","Female","45","1","3188","109044.3","8","516","3188","4500000.0","489508.51","4774278.15","Disbursed","3188","1","115818.16","0","0"
"15586757","Anenechukwu","France","Female","32","1","3189","75170.54","4","801","3189","12099326.97","0.0","0.0","Repaid","3189","1","37898.5","1","0"
"15596522","Meredith","France","Female","42","2","3190","0","2","692","3190","90000000.0","0.0","0.0","Repaid","3190","0","145222.93","1","0"
"15625395","Chinomso","France","Female","28","1","3191","105795.9","6","585","3191","7800000.0","0.0","0.0","Repaid","3191","1","41219.09","1","0"
"15760570","Stephenson","France","Male","32","2","3192","0","5","590","3192","13830000.0","0.56","0.0","Repaid","3192","0","59249.83","1","0"
"15566689","Chimaoke","Spain","Male","66","2","3193","0","8","554","3193","18280000.0","1781532.1","15241394.22","Disbursed","3193","1","116747.62","1","0"
"15725794","Winters","France","Female","49","1","3194","0","1","659","3194","10200000.0","1169136.61","8293443.92","Disbursed","3194","0","116249.72","1","1"
"15673539","Napolitani","France","Female","26","1","3195","118097.87","3","690","3195","90000000.0","0.0","78974438.4","Disbursed","3195","0","61257.83","1","0"
"15705298","L?","Germany","Male","29","1","3196","172693.54","0","697","3196","370192.2","4288.8","336712.71","Disbursed","3196","0","141798.98","0","0"
"15675791","Williams","France","Male","36","2","3197","129440.3","4","610","3197","39629807.8","0.0","0.0","Repaid","3197","0","102638.35","1","0"
"15747043","Giles","Spain","Male","36","2","3198","0","4","599","3198","28000000.0","8056902.32","17578085.44","Disbursed","3198","0","13210.56","0","0"
"15736397","Wang","France","Male","23","1","3199","96471.2","1","544","3199","50000000.0","0.0","45911946.24","Disbursed","3199","0","35550.97","1","0"
"15678201","Robertson","France","Female","46","1","3200","0","1","548","3200","30000000.0","26797.52","0.0","Repaid","3200","1","104469.06","1","1"
"15720745","Murray","Spain","Male","24","1","3201","140197.18","4","635","3201","12000000.0","12000000.0","0.0","Cancelled","3201","1","142935.83","1","0"
"15637593","Greco","France","Male","20","2","3202","0","6","722","3202","21500000.0","6035764.12","0.0","Repaid","3202","0","195486.28","1","0"
"15598070","Marchesi","France","Female","33","1","3203","135946.26","4","564","3203","28800000.0","571177.89","24934364.77","Disbursed","3203","0","63170","1","0"
"15787550","Chao","France","Male","69","2","3204","0","3","719","3204","105000000.0","0.0","95913749.76","Disbursed","3204","1","58320.06","1","0"
"15603942","Hawthorn","Germany","Male","50","3","3205","81290.02","3","547","3205","20200000.0","1913130.71","13884081.9","Disbursed","3205","1","177747.03","0","1"
"15733973","Bibi","France","Female","42","1","3206","0","8","850","3206","40000000.0","8416860.12","0.0","Repaid","3206","0","19632.64","1","1"
"15596761","Hawdon","Germany","Male","60","1","3207","113715.36","9","515","3207","20900000.0","149609.79","0.0","Repaid","3207","0","18424.24","1","1"
"15652400","Moss","Spain","Male","56","1","3208","168883.08","2","667","3208","80300000.0","24126776.64","47068517.51","Disbursed","3208","1","18897.78","0","0"
"15717893","Briggs","Germany","Male","36","1","3209","143421.74","8","607","3209","133000000.0","141354.97","120193098.4","Disbursed","3209","0","97879.02","1","0"
"15622585","McIntyre","France","Male","26","1","3210","153644.39","7","525","3210","20000000.0","301591.75","19153370.6","Disbursed","3210","1","63197.88","1","0"
"15733964","Russo","Spain","Female","53","1","3211","109330.06","1","606","3211","18800000.0","4334553.92","13350122.69","Disbursed","3211","1","75860.01","1","0"
"15753861","Ballard","Germany","Female","27","2","3212","115095.88","1","686","3212","55000000.0","0.0","50449754.88","Disbursed","3212","0","78622.46","0","0"
"15747097","Hs?","France","Male","35","1","3213","0","10","611","3213","50000000.0","5635771.61","39512856.59","Disbursed","3213","1","23598.23","1","1"
"15594762","Pisani","Spain","Male","46","1","3214","183276.32","1","827","3214","1600000.0","0.0","0.0","Repaid","3214","1","13460.27","1","0"
"15667417","Tao","France","Male","33","1","3215","68193.72","9","572","3215","30000000.0","398742.98","27391739.67","Disbursed","3215","0","19998.31","1","0"
"15684861","Thomson","France","Female","32","2","3216","0","8","726","3216","14700000.0","195948.55","10807286.78","Disbursed","3216","0","185075.63","0","0"
"15742204","Hsu","Germany","Male","31","1","3217","139729.54","6","579","3217","6500000.0","761574.07","5420073.22","Disbursed","3217","1","135815.38","0","0"
"15623502","Morrison","Spain","Female","56","1","3218","98365.33","4","598","3218","39700000.0","0.0","36569399.04","Disbursed","3218","1","44251.33","1","0"
"15774872","Joslin","France","Male","36","2","3219","0","10","663","3219","142400000.0","13351396.69","114569303.7","Disbursed","3219","0","136349.55","1","0"
"15611191","Scott","Germany","Female","37","2","3220","122453.97","10","505","3220","600.0","0.0","0.0","Repaid","3220","1","52693.99","1","0"
"15674331","Bidwill","Germany","Male","30","2","3221","132174.41","7","576","3221","24200000.0","15212.01","22541415.22","Disbursed","3221","0","93767.03","0","0"
"15619465","Cameron","Spain","Female","24","2","3222","0","2","555","3222","30000000.0","0.0","0.0","Repaid","3222","1","197866.55","0","0"
"15575247","Cartwright","France","Male","30","2","3223","0","1","524","3223","34000000.0","0.0","0.0","Repaid","3223","0","126812.85","1","0"
"15695679","Yao","Spain","Male","39","1","3224","104349.45","2","776","3224","8300000.0","970387.7","0.0","Repaid","3224","0","79503.05","0","0"
"15713463","Tate","Germany","Female","41","1","3225","138881.04","2","645","3225","15000000.0","203071.21","13180944.16","Disbursed","3225","0","129936.53","1","1"
"15785170","Neal","Germany","Female","32","1","3226","116968.91","0","850","3226","19500000.0","9813612.8","8615794.24","Disbursed","3226","0","175094.62","0","0"
"15796351","Yao","Germany","Male","35","2","3227","105346.03","1","603","3227","48000000.0","0.0","46178876.16","Disbursed","3227","1","130379.5","1","0"
"15639576","Burns","France","Male","26","1","3228","136623.19","9","691","3228","1400000.0","2095.18","1302021.93","Disbursed","3228","0","153228","1","0"
"15693264","Onyinyechukwuka","France","Female","29","2","3229","0","10","583","3229","6320000.0","84227.52","6060341.43","Disbursed","3229","1","111285.85","1","0"
"15589715","Fulks","France","Female","66","1","3230","0","5","584","3230","12000000.0","527632.43","11100916.58","Disbursed","3230","0","49553.38","1","1"
"15769902","Christie","France","Female","33","2","3231","0","6","679","3231","10000000.0","0.0","9609477.12","Disbursed","3231","1","98015.85","1","0"
"15587177","Lloyd","France","Male","36","1","3232","124445.52","6","646","3232","2000000.0","56382.32","1945539.07","Disbursed","3232","0","88481.32","1","0"
"15814553","Ball","France","Female","34","2","3233","68999.66","5","559","3233","30000000.0","0.0","26466715.2","Disbursed","3233","1","66879.27","1","0"
"15601550","Genovesi","Spain","Male","36","1","3234","85768.42","6","595","3234","100000000.0","9951420.25","83415170.46","Disbursed","3234","1","24802.77","1","0"
"15664907","Alexander","France","Male","47","1","3235","0","1","527","3235","6958998.15","751098.93","5983030.68","Disbursed","3235","0","21312.16","1","1"
"15612465","Siciliano","Spain","Male","34","2","3236","100628","9","684","3236","7941001.85","0.0","0.0","Repaid","3236","1","190263.78","1","0"
"15810800","Ositadimma","Spain","Female","32","1","3237","0","0","673","3237","150000000.0","2419600.14","136430865.5","Disbursed","3237","1","72873.33","1","0"
"15665760","Kazantsev","Spain","Male","38","2","3238","0","7","802","3238","30000000.0","0.0","29294791.68","Disbursed","3238","1","57764.65","0","0"
"15588080","Giles","France","Male","54","1","3239","0","6","675","3239","85000000.0","0.0","75476736.0","Disbursed","3239","0","110273.84","1","1"
"15776844","Hao","Spain","Female","19","2","3240","0","6","762","3240","45000000.0","133625.71","0.0","Repaid","3240","0","55500.17","1","0"
"15717560","Martin","France","Male","50","1","3241","125647.36","0","580","3241","725364.33","725364.33","0.0","Cancelled","3241","0","57541.08","1","1"
"15629739","Hartley","Germany","Female","31","1","3242","100375.39","8","621","3242","23074635.67","0.0","0.0","Repaid","3242","1","90384.26","1","0"
"15729908","Allan","France","Female","36","1","3243","0","10","411","3243","20000000.0","158409.01","0.0","Repaid","3243","0","120694.35","0","0"
"15716781","Dolgorukova","France","Male","24","1","3244","171922.72","7","815","3244","52300000.0","2347146.59","46262912.76","Disbursed","3244","1","178028.96","0","0"
"15646936","Nnamdi","Germany","Female","32","2","3245","146810.99","2","631","3245","16000000.0","3373.9","15513958.76","Disbursed","3245","1","180990.29","1","0"
"15768151","Romano","Germany","Female","45","1","3246","109032.23","3","514","3246","14300000.0","371056.41","5370210.31","Disbursed","3246","1","155407.21","0","1"
"15579212","Chuang","France","Male","57","1","3247","0","6","638","3247","0.0","0.0","0.0","Repaid","3247","0","33676.48","1","1"
"15721835","Owen","Spain","Male","25","1","3248","0","7","791","3248","12800000.0","6915647.49","0.0","Repaid","3248","0","89666.28","1","0"
"15800515","Singh","France","Male","35","1","3249","128653.59","5","516","3249","9000000.0","388802.5","8113324.44","Disbursed","3249","0","127558.26","1","0"
"15591279","Nwagugheuzo","France","Male","37","1","3250","80387.81","3","734","3250","796785.71","3.577","773650.26","Disbursed","3250","1","77272.62","0","0"
"15587419","Shipton","France","Male","58","2","3251","0","8","611","3251","4403214.29","0.0","0.0","Repaid","3251","1","107665.68","0","1"
"15750335","Paterson","Germany","Male","43","3","3252","108508.82","0","850","3252","164800000.0","52629859.26","105625049.8","Disbursed","3252","0","184044.8","1","1"
"15699619","Rivas","France","Male","31","1","3253","155978.17","10","641","3253","18000000.0","302294.92","0.0","Repaid","3253","0","91510.71","1","0"
"15606472","Lung","France","Female","38","1","3254","0","5","585","3254","125000000.0","9369997.62","108145671.7","Disbursed","3254","1","87363.56","1","0"
"15778368","Allan","Germany","Male","50","1","3255","121175.56","4","552","3255","125000000.0","0.0","0.0","Repaid","3255","0","117505.07","1","1"
"15671387","Fetherstonhaugh","France","Female","29","2","3256","89349.47","4","507","3256","3900000.0","0.0","0.0","Repaid","3256","0","180626.68","0","0"
"15573926","Lung","Spain","Male","38","2","3257","86131.71","7","735","3257","2600000.0","0.0","0.0","Repaid","3257","0","93478.96","0","0"
"15709183","Davidson","France","Female","58","1","3258","102346.86","3","707","3258","1500000.0","0.0","0.0","Repaid","3258","1","114672.64","1","0"
"15577514","Mai","Germany","Female","36","1","3259","121263.62","7","698","3259","1100000.0","0.0","0.0","Repaid","3259","1","13387.88","1","0"
"15778830","Dellucci","France","Male","31","2","3260","0","2","841","3260","11153074.14","479.121","10375014.79","Disbursed","3260","0","173240.52","1","0"
"15768072","Mitchell","Spain","Female","33","1","3261","0","2","688","3261","23846925.86","0.0","0.0","Repaid","3261","0","27557.18","0","1"
"15768293","Sun","France","Male","51","2","3262","0","3","614","3262","50000000.0","0.0","0.0","Repaid","3262","1","5552.37","1","0"
"15654456","Napolitano","Germany","Male","48","1","3263","149726.08","6","511","3263","1674698.53","170710.07","1472066.36","Disbursed","3263","0","88307.87","0","1"
"15807525","Bailey","France","Male","43","2","3264","0","2","447","3264","15425301.47","0.0","0.0","Repaid","3264","0","33879.26","1","1"
"15574372","Hoolan","France","Male","35","2","3265","161274.05","5","738","3265","11100000.0","325559.12","0.0","Repaid","3265","0","181429.87","1","0"
"15671249","Kent","France","Female","33","2","3266","0","2","422","3266","10500000.0","54579.4","0.0","Repaid","3266","0","102655.31","1","0"
"15779744","Chou","Spain","Male","30","1","3267","103138.17","1","537","3267","16700000.0","480013.3","16127613.17","Disbursed","3267","1","96555.42","1","0"
"15624755","Pepper","Germany","Female","40","1","3268","109628.44","3","707","3268","11095390.95","551274.21","10443206.81","Disbursed","3268","0","189366.03","1","0"
"15611430","Abramowitz","France","Male","54","1","3269","0","5","690","3269","30204609.05","0.0","0.0","Repaid","3269","0","12847.61","1","1"
"15774744","Lord","Germany","Male","33","2","3270","97286.16","7","664","3270","50000000.0","0.0","0.0","Repaid","3270","0","143433.33","1","0"
"15629885","Wilson","France","Female","33","1","3271","118004.26","7","850","3271","20900000.0","33404.47","19369358.01","Disbursed","3271","0","183983.82","1","0"
"15708791","Abazu","Spain","Male","32","1","3272","85534.83","9","584","3272","24300000.0","5710239.57","18073284.2","Disbursed","3272","0","169137.24","0","0"
"15793890","Harriman","France","Female","59","1","3273","0","4","728","3273","70000000.0","0.0","53846208.0","Disbursed","3273","1","163365.85","1","1"
"15646091","Frankland","Spain","Female","43","2","3274","95140.44","4","560","3274","7000000.0","0.0","5177520.0","Disbursed","3274","0","123181.44","1","1"
"15596984","Pinto","France","Female","31","1","3275","0","6","629","3275","10000000.0","124248.4","9271932.2","Disbursed","3275","1","16447.6","1","1"
"15800215","Kwemtochukwu","France","Male","25","2","3276","0","3","658","3276","60000000.0","0.0","56201020.8","Disbursed","3276","1","173948.4","0","0"
"15577806","Chiu","Germany","Female","54","1","3277","75900.84","1","794","3277","5000000.0","390817.93","4327374.42","Disbursed","3277","1","192154.66","1","0"
"15749381","Yu","France","Female","41","1","3278","126619.27","2","790","3278","5000000.0","36.896","4659661.96","Disbursed","3278","0","198224.38","1","0"
"15683758","Onyekachukwu","France","Male","44","1","3279","111833.47","7","640","3279","60000000.0","0.0","57635385.6","Disbursed","3279","0","67202.74","1","0"
"15670615","Castiglione","Spain","Male","37","2","3280","0","7","652","3280","5000000.0","29863.16","4795879.64","Disbursed","3280","0","68789.93","1","0"
"15715622","To Rot","France","Female","57","1","3281","238387.56","3","583","3281","20274339.4","2407959.3","17317774.71","Disbursed","3281","1","147964.99","0","1"
"15707634","Anenechukwu","France","Female","32","2","3282","108698.96","2","775","3282","29725660.6","0.0","0.0","Repaid","3282","1","161069.73","1","0"
"15806901","Henderson","France","Female","39","1","3283","112687.69","2","584","3283","2000000.0","595035.64","1374031.38","Disbursed","3283","1","127749.61","1","0"
"15775335","Ellis","Germany","Female","48","2","3284","81556.89","4","635","3284","14894304.35","666980.78","13815629.61","Disbursed","3284","0","191914.37","1","0"
"15724150","Nkemdirim","France","Male","48","1","3285","136596.85","9","814","3285","15105695.65","0.0","0.0","Repaid","3285","1","185791.9","1","0"
"15627220","Kang","Germany","Female","43","1","3286","98807.45","9","735","3286","45000000.0","0.0","43030944.0","Disbursed","3286","0","184570.04","0","1"
"15672330","Lear","France","Female","31","2","3287","0","1","678","3287","50000000.0","16176593.11","0.0","Repaid","3287","1","130446.65","0","0"
"15668521","Jamieson","France","Male","37","2","3288","0","1","693","3288","26200000.0","21104325.31","0.0","Repaid","3288","1","82867.55","1","0"
"15807837","Mazzanti","France","Female","30","1","3289","107499.7","6","640","3289","1146618.15","516698.27","610336.44","Disbursed","3289","1","187632.22","1","0"
"15592570","Marino","Spain","Female","23","2","3290","0","8","773","3290","19753381.85","0.0","0.0","Repaid","3290","0","56759.79","1","0"
"15748589","Winter","France","Female","30","2","3291","0","9","736","3291","22800000.0","5094053.03","16607171.67","Disbursed","3291","0","34180.33","1","0"
"15635893","T'ien","France","Female","28","2","3292","0","8","693","3292","9958767.34","0.0","9891119.73","Disbursed","3292","1","158545.25","1","0"
"15757632","Hughes-Jones","France","Female","41","2","3293","176024.05","1","496","3293","60041232.66","0.0","0.0","Repaid","3293","0","182337.98","1","0"
"15691863","Cody","France","Female","39","2","3294","0","3","751","3294","35000000.0","200072.4","0.0","Repaid","3294","1","84175.34","1","0"
"15706071","Hunt","Germany","Male","39","1","3295","127631.62","0","528","3295","235000000.0","47721508.5","181266728.7","Disbursed","3295","1","22197.8","0","1"
"15654296","Estrada","Spain","Female","19","1","3296","0","9","754","3296","0.0","0.0","0.0","Repaid","3296","0","189641.11","1","0"
"15755018","Dickinson","Germany","Female","26","2","3297","109819.16","10","568","3297","21500000.0","771935.57","20929339.49","Disbursed","3297","0","154491.39","1","0"
"15594041","Fanucci","Spain","Female","41","1","3298","138734.94","2","592","3298","80000000.0","0.0","79514434.56","Disbursed","3298","0","90020.74","1","0"
